"","ACHY","ACHY/D","AF01","AMHI","AMID","AMSIN","AMUT","AMUT/DP","ARNO4","ARPU9","ARPU9/D","ARTR2","ARTR2/D","ARTR2/DP","ATCA2","ATCA2/D","ATCA2/DP","BAMU","BOGR","BOGR/D","BOGR2","BOGR2/D","BRTE","BRTE/D","CEIN7","CEIN7/D","CEMO2","CETE5","CHDE2","CHNAA3","CHVI/D","CHVI/DP","CHVI8","CHVI8/D","CHVI8/DP","CLLU2","CLLU2/D","CRAN4","CRFL5","DEPI","DEPI/D","ECCO5/D","ECCOC","ECCOC/D","ELEL","ELEL5","EPVI","ERAB3","ERCI6","ERMI4","FRAN2","GRFA","GUMI","GUSA","GUSA/D","GUSA/DP","GUSA2","GUSA2/D","HECO26","HECO26/D","HECO26/DP","HIJA","HYACA2","HYFI/D","JUOS","JUOS/D","JUOS/DP","KRLA2","KRLA2/D","KRLA2/DP","LAAC3","LAOC3","LEMO2","MAFR3","MAFR3/DP","MAGR2","OECA10","OENOT","OPPO","OPPO/D","OPPO/DP","PEPU7","PEPU9","PHAU3","PHAU3/D","PHAUA3","PIED","PIED/D","PIED/DP","PLPA2","PSSP","SALS0","SALS0/D","SHRO","SHRO/DP","SPCO","SPCO/D","SPCO4","SPCR","SPCR/D","STUPID","SYOR","SYOR2","SYOR2/D","UNKCLOVER","UNKF10","UNKF11","UNKF14","UNKF2A","UNKF9","UNKFG","UNKSPR","YUAN2/D","YUBA","YUBA/D","YUBA/DP"
"M3_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545945945945946,0.0432432432432432,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162162162162162,0,0,0,0.0162162162162162,0,0,0,0,0,0,0.0540540540540541,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297297297297297,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M3_2",0.0259067357512953,0,0,0,0,0,0,0,0,0,0,0.0155440414507772,0.134715025906736,0.00518134715025907,0.0155440414507772,0,0,0,0.487046632124352,0.0103626943005181,0,0,0,0,0,0,0,0,0,0,0,0,0.0103626943005181,0,0.00518134715025907,0,0,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0.0518134715025907,0,0,0,0,0.181347150259067,0,0,0,0,0,0,0,0,0,0,0,0,0.00518134715025907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466321243523316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M3_3",0.09375,0,0,0,0,0,0,0,0,0,0,0,0.00446428571428571,0.00892857142857143,0.0267857142857143,0.0178571428571429,0,0,0.379464285714286,0.00892857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.0580357142857143,0,0.0223214285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446428571428571,0.00446428571428571,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0.00446428571428571,0,0,0,0,0,0,0.00446428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133928571428571,0,0,0.0669642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M3_5",0,0,0,0,0,0,0,0,0,0,0,0,0.0789473684210526,0,0.0087719298245614,0.0087719298245614,0,0,0.56140350877193,0.0131578947368421,0,0,0.0043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745614035087719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043859649122807,0.0043859649122807,0,0,0,0,0,0,0,0,0,0.0043859649122807,0,0,0,0,0,0,0,0,0.232456140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M3_7",0,0,0,0,0,0.0671641791044776,0,0,0,0,0,0,0.00746268656716418,0.0149253731343284,0,0,0,0,0.119402985074627,0.0447761194029851,0,0,0.0895522388059701,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0.00746268656716418,0,0.104477611940299,0,0,0,0,0,0,0,0.00746268656716418,0.00746268656716418,0,0,0,0,0,0,0,0,0.0373134328358209,0,0,0.0298507462686567,0,0,0.00746268656716418,0,0,0.283582089552239,0.126865671641791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M3_8",0.0330188679245283,0,0,0,0,0,0,0,0,0,0,0,0.122641509433962,0,0.0424528301886792,0,0,0,0.382075471698113,0.0188679245283019,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943396226415094,0.00943396226415094,0,0,0,0.231132075471698,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141509433962264,0,0.00943396226415094,0,0,0,0,0,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0.0990566037735849,0.00471698113207547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_2",0.0657276995305164,0,0,0,0,0,0,0,0,0,0,0.0234741784037559,0,0,0.028169014084507,0.00469483568075117,0.00469483568075117,0,0.328638497652582,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0.0751173708920188,0.0140845070422535,0.0234741784037559,0,0,0,0,0,0,0,0,0,0,0,0.00469483568075117,0,0,0,0,0,0,0.0187793427230047,0,0,0,0,0.192488262910798,0,0,0,0,0,0,0,0,0.00938967136150235,0,0.00469483568075117,0,0.00469483568075117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192488262910798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_3",0.0327868852459016,0,0,0,0,0,0,0,0,0,0,0,0.0532786885245902,0,0.00409836065573771,0,0,0,0.520491803278688,0.0245901639344262,0,0,0,0,0,0,0,0,0,0,0,0,0.0122950819672131,0.00409836065573771,0.00409836065573771,0,0,0,0,0,0,0,0.00409836065573771,0,0,0,0.00409836065573771,0,0,0,0,0,0,0.0163934426229508,0,0,0,0,0.245901639344262,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573770491803279,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_4",0,0,0,0,0.0165745856353591,0,0,0,0,0,0,0,0.00552486187845304,0,0,0,0,0,0.635359116022099,0.0165745856353591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828729281767956,0.00552486187845304,0.00552486187845304,0,0,0,0,0,0,0.0165745856353591,0,0,0,0,0,0,0,0,0,0,0.0497237569060773,0.00552486187845304,0.0165745856353591,0,0,0,0,0,0,0,0,0.0110497237569061,0,0,0,0,0,0,0,0,0.116022099447514,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_5",0,0,0,0,0,0.0778443113772455,0,0,0,0,0,0,0,0,0,0,0,0,0.209580838323353,0.0419161676646707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179640718562874,0.00598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0.143712574850299,0,0,0,0,0,0,0.0479041916167665,0,0.0119760479041916,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0,0,0,0,0,0,0.317365269461078,0.101796407185629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_6",0.0355029585798817,0,0,0,0,0,0,0,0,0,0,0.00591715976331361,0.112426035502959,0.00591715976331361,0.0355029585798817,0,0,0,0.390532544378698,0.029585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0.0414201183431953,0,0,0,0,0,0,0,0,0,0,0,0.00591715976331361,0,0,0,0,0,0,0,0,0.0236686390532544,0,0,0,0,0.124260355029586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189349112426035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_7",0.0465116279069767,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0.0523255813953488,0,0.00581395348837209,0,0.00581395348837209,0,0.36046511627907,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0.244186046511628,0.00581395348837209,0.0406976744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0.00581395348837209,0,0,0,0.162790697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395348837209,0,0,0,0,0,0.00581395348837209,0,0,0.00581395348837209,0,0.00581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M4_9",0,0,0,0,0,0,0,0,0,0.00578034682080925,0,0.179190751445087,0.023121387283237,0.023121387283237,0.0520231213872832,0,0,0,0.491329479768786,0.0173410404624277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115606936416185,0,0,0,0,0,0,0,0,0.0404624277456647,0,0,0,0,0.00578034682080925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520231213872832,0,0.046242774566474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520231213872832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
